name init coarse refined old_err coarse_err new_err delta improved mutated
2 -0.022671 -0.022671 -0.031187 1.909514 1.909514 1.876123 -0.008515 1 0
2 0.086276 0.103729 0.105552 1.820344 1.606249 1.602265 0.019276 1 0
2 0.216066 0.233519 0.235029 3.738015 3.469899 3.467020 0.018964 1 0
2 0.357238 0.374691 0.369451 5.660987 5.550277 5.523002 0.012213 1 0
2 -0.961894 -0.979347 -0.985295 14.050740 13.576535 13.542182 -0.023401 1 0
2 0.498052 0.515506 0.512900 6.924844 6.671056 6.661655 0.014847 1 0
2 -0.798760 -0.816213 -0.824075 13.225429 12.815568 12.768093 -0.025315 1 0
2 0.652140 0.652140 0.658788 6.617530 6.617530 6.505750 0.006647 1 0
2 -0.668426 -0.703333 -0.697539 12.273735 11.819080 11.797714 -0.029113 1 0
2 0.789861 0.789861 0.796610 6.915120 6.915120 6.787219 0.006749 1 0
2 -0.522652 -0.557558 -0.556919 10.682601 10.187522 10.187369 -0.034268 1 0
2 -0.354759 -0.424573 -0.416295 10.597015 9.703574 9.681308 -0.061535 1 0
2 -0.250265 -0.337531 -0.340409 10.025952 8.502642 8.499924 -0.090144 1 0
2 -0.197021 -0.284287 -0.284246 7.395428 5.913236 5.913299 -0.087226 1 0
2 -0.112102 -0.164462 -0.170640 5.279001 4.626136 4.608514 -0.058538 1 0
2 0.094375 0.059469 0.056368 5.349807 4.636984 4.621536 -0.038008 1 0
2 0.170811 0.153357 0.152550 3.164518 2.912143 2.911702 -0.018261 1 0
2 0.303419 0.303419 0.298459 2.213929 2.213929 2.180001 -0.004959 1 0
2 0.419815 0.419815 0.421685 1.309676 1.309676 1.291576 0.001870 1 0
2 0.548059 0.548059 0.548013 1.670574 1.670574 1.670428 -0.000047 1 0
2 -0.843453 -0.860906 -0.859679 8.213883 7.943453 7.941869 -0.016226 1 0
2 0.658954 0.658954 0.656773 2.363720 2.363720 2.321077 -0.002181 1 0
2 -0.719541 -0.736994 -0.738796 9.035835 8.772051 8.769470 -0.019255 1 0
2 -0.587324 -0.604777 -0.607228 8.746305 8.551105 8.547425 -0.019904 1 0
2 -0.486421 -0.521327 -0.513316 7.913891 7.677234 7.650443 -0.026896 1 0
2 -0.356930 -0.391837 -0.397858 6.560576 6.178984 6.167641 -0.040928 1 0
2 -0.184121 -0.271387 -0.268641 7.495969 6.298596 6.296844 -0.084520 1 0
2 -0.104154 -0.173967 -0.181851 5.106471 4.585244 4.575798 -0.077697 1 0
2 0.057029 0.039576 0.047028 4.643557 4.630023 4.610856 -0.010002 1 0
2 0.033885 0.033885 0.035786 3.489315 3.489315 3.488072 0.001901 1 0
2 0.147980 0.147980 0.145588 2.186385 2.186385 2.183210 -0.002392 1 0
2 0.320529 0.320529 0.319856 1.311241 1.311241 1.310123 -0.000673 1 0
2 0.460669 0.460669 0.463125 1.845912 1.845912 1.830988 0.002455 1 0
2 0.566257 0.566257 0.573556 2.773176 2.773176 2.647024 0.007299 1 0
2 -0.760593 -0.778046 -0.779507 6.590955 6.293683 6.292032 -0.018915 1 0
2 0.746659 0.746659 0.751389 8.647560 8.647560 8.608884 0.004730 1 0
2 -0.668564 -0.686017 -0.683658 6.171939 6.001614 5.997183 -0.015094 1 0
2 -0.540569 -0.558022 -0.562844 4.506542 4.211193 4.192818 -0.022276 1 0
2 -0.398955 -0.433862 -0.427381 4.667291 4.450892 4.436389 -0.028426 1 0
2 -0.263568 -0.315928 -0.319666 3.688920 3.220757 3.217694 -0.056098 1 0
2 -0.167361 -0.167361 -0.175216 2.422384 2.422384 2.416146 -0.007855 1 0
2 -0.016072 -0.016072 -0.018940 2.846671 2.846671 2.844405 -0.002868 1 0
2 0.119102 0.119102 0.118315 2.888900 2.888900 2.888523 -0.000786 1 0
2 0.251051 0.251051 0.250524 3.972641 3.972641 3.972178 -0.000528 1 0
2 -1.150588 -1.168041 -1.167935 9.212499 8.839830 8.839869 -0.017347 1 0
2 0.401814 0.401814 0.404065 5.417909 5.417909 5.411795 0.002252 1 0
2 -1.009961 -1.027415 -1.029181 9.263026 8.911240 8.907854 -0.019219 1 0
2 0.489877 0.489877 0.494593 6.393554 6.393554 6.361344 0.004716 1 0
2 -0.867041 -0.884495 -0.890268 10.079940 9.760975 9.737497 -0.023226 1 0
2 0.638033 0.638033 0.641728 7.473093 7.473093 7.447566 0.003695 1 0
2 -0.748709 -0.766163 -0.771313 9.101092 8.834787 8.818525 -0.022604 1 0
2 -0.620943 -0.655850 -0.650199 8.530478 8.217378 8.202100 -0.029256 1 0
2 -0.516333 -0.551239 -0.553119 7.928645 7.559354 7.558103 -0.036787 1 0
2 -0.304804 -0.392071 -0.397505 8.384473 7.172574 7.164335 -0.092701 1 0
2 -0.244973 -0.349692 -0.346399 7.117331 6.076039 6.074078 -0.101426 1 0
2 -0.151685 -0.238951 -0.246226 4.900260 4.280801 4.275049 -0.094541 1 0
2 -0.089285 -0.106738 -0.106760 2.981224 2.956190 2.956091 -0.017475 1 0
2 0.020954 0.020954 0.014386 1.460428 1.460428 1.366476 -0.006568 1 0
2 0.148348 0.148348 0.147769 1.447779 1.447779 1.447200 -0.000579 1 0
2 -1.121501 -1.138954 -1.147659 10.926622 10.507453 10.452131 -0.026158 1 0
2 0.302344 0.302344 0.302153 2.322395 2.322395 2.322372 -0.000191 1 0
2 -0.959429 -0.994336 -0.987571 9.619114 9.204545 9.174264 -0.028142 1 0
2 0.465155 0.465155 0.465363 1.833769 1.833769 1.833648 0.000209 1 0
2 0.589217 0.589217 0.590233 3.529025 3.529025 3.526458 0.001015 1 0
2 -0.699844 -0.734750 -0.740882 11.049127 10.559086 10.545926 -0.041039 1 0
2 0.729933 0.729933 0.731200 4.361252 4.361252 4.357397 0.001268 1 0
2 -0.564602 -0.616962 -0.619375 10.759697 10.147763 10.146750 -0.054773 1 0
2 -0.426669 -0.496482 -0.505108 9.473992 8.544442 8.527605 -0.078440 1 0
2 -0.304562 -0.409282 -0.417733 9.020872 7.521976 7.505456 -0.113171 1 0
2 -0.268563 -0.373283 -0.374885 6.581689 5.547698 5.547164 -0.106322 1 0
2 -0.193702 -0.280968 -0.286740 5.258553 4.640701 4.635611 -0.093039 1 0
2 -0.101870 -0.154230 -0.153332 3.983079 3.888812 3.888671 -0.051461 1 0
2 0.014799 -0.002654 0.003305 2.475336 2.443947 2.413437 -0.011495 1 0
2 0.221882 0.204429 0.212201 2.360467 2.340597 2.265039 -0.009681 1 0
2 0.371316 0.371316 0.363803 2.097954 2.097954 2.042398 -0.007513 1 0
2 -0.864988 -0.882441 -0.888000 7.560769 7.280954 7.261304 -0.023012 1 0
2 0.607299 0.607299 0.607614 2.634783 2.634783 2.634647 0.000315 1 0
2 -0.733561 -0.751015 -0.758840 7.736260 7.504557 7.479089 -0.025279 1 0
2 -0.618771 -0.636224 -0.645193 7.253389 7.067496 7.041853 -0.026422 1 0
2 -0.486984 -0.521891 -0.530468 7.537934 7.219857 7.205747 -0.043484 1 0
2 -0.299533 -0.386799 -0.379752 6.482536 5.574940 5.561485 -0.080219 1 0
2 -0.246208 -0.333475 -0.326921 5.522853 4.384288 4.351783 -0.080713 1 0
2 -0.131008 -0.235727 -0.229475 5.124974 4.540436 4.528071 -0.098467 1 0
2 -0.063821 -0.081274 -0.080577 3.205312 3.179308 3.179328 -0.016756 1 0
2 0.026308 0.008855 0.004639 2.677966 2.594585 2.590795 -0.021669 1 0
2 0.271749 0.271749 0.272677 3.923060 3.923060 3.922426 0.000927 1 0
2 0.270041 0.287494 0.284714 2.015613 1.812400 1.798269 0.014674 1 0
2 0.446767 0.446767 0.446619 0.842906 0.842906 0.842747 -0.000148 1 0
2 -0.851019 -0.868473 -0.876829 7.271943 6.977001 6.937236 -0.025810 1 0
2 0.579621 0.579621 0.580849 2.551913 2.551913 2.547401 0.001229 1 0
2 -0.728693 -0.746147 -0.751455 6.309190 6.095198 6.081994 -0.022762 1 0
2 -0.636843 -0.654296 -0.650973 4.967512 4.885109 4.879085 -0.014130 1 0
2 -0.462712 -0.497619 -0.495673 5.653898 5.465012 5.464083 -0.032961 1 0
2 -0.388004 -0.422911 -0.429692 3.564017 3.153864 3.136940 -0.041688 1 0
2 -0.327038 -0.327038 -0.325112 1.567444 1.567444 1.567273 0.001926 1 0
2 -0.154164 -0.136711 -0.139885 2.209393 2.195104 2.194382 0.014279 1 0
2 0.005487 0.005487 0.004998 3.111896 3.111896 3.111846 -0.000489 1 0
2 0.234315 0.234315 0.232551 4.029249 4.029249 4.027310 -0.001764 1 0
2 0.342619 0.342619 0.344354 5.040645 5.040645 5.038473 0.001734 1 0
2 -1.054330 -1.071783 -1.072540 8.094515 7.846010 7.845425 -0.018210 1 0
2 0.445795 0.445795 0.451199 3.962764 3.962764 3.917428 0.005404 1 0
2 -0.950505 -0.967958 -0.966584 7.048918 6.851437 6.850613 -0.016080 1 0
2 0.615826 0.633279 0.629830 8.976385 8.840598 8.832586 0.014004 1 0
2 -0.874591 -0.892045 -0.894538 5.747596 5.505257 5.501441 -0.019947 1 0
2 -0.659905 -0.694812 -0.687973 6.428995 6.201676 6.181468 -0.028068 1 0
2 -0.522497 -0.557403 -0.552028 5.820563 5.634774 5.627230 -0.029531 1 0
2 -0.374220 -0.426580 -0.428056 6.036504 5.693483 5.693142 -0.053836 1 0
2 -0.283377 -0.353190 -0.345790 5.018167 4.723242 4.717642 -0.062414 1 0
2 -0.197128 -0.266941 -0.268609 3.525462 3.030130 3.029268 -0.071480 1 0
2 -0.170535 -0.187988 -0.181126 2.730117 2.726811 2.724643 -0.010591 1 0
2 -0.051933 -0.034480 -0.029603 2.486372 2.423894 2.420355 0.022330 1 0
2 0.076974 0.094428 0.086375 1.492629 1.487389 1.443659 0.009401 1 0
2 0.247182 0.247182 0.249556 0.742234 0.742234 0.705718 0.002374 1 0
2 0.388508 0.388508 0.392288 2.040589 2.040589 2.015227 0.003780 1 0
2 0.514292 0.514292 0.520388 3.146471 3.146471 3.092525 0.006096 1 0
2 -0.724313 -0.759220 -0.752774 7.096268 6.852321 6.837184 -0.028461 1 0
2 0.648527 0.665981 0.658171 4.281926 4.263422 4.170328 0.009644 1 0
2 -0.604252 -0.639159 -0.642046 6.490148 6.141699 6.139523 -0.037794 1 0
2 0.784317 0.784317 0.788740 3.774066 3.774066 3.733398 0.004422 1 0
2 -0.497633 -0.532540 -0.535558 5.550052 5.253644 5.251350 -0.037924 1 0
2 -0.380397 -0.432757 -0.435947 5.151684 4.653587 4.651225 -0.055550 1 0
2 -0.268336 -0.338149 -0.342467 4.362920 3.480984 3.473509 -0.074132 1 0
2 -0.159330 -0.264050 -0.262552 4.262131 3.674804 3.674727 -0.103222 1 0
2 -0.127343 -0.162250 -0.169225 2.669025 2.568588 2.565027 -0.041881 1 0
2 -0.068776 -0.051323 -0.049022 2.128120 2.101258 2.100893 0.019754 1 0
2 0.117988 0.135441 0.128555 2.022941 2.008089 1.983986 0.010567 1 0
2 0.175160 0.192614 0.197216 2.674078 2.543889 2.536477 0.022055 1 0
2 0.367860 0.367860 0.373368 2.030442 2.030442 1.999738 0.005508 1 0
2 0.514265 0.514265 0.515874 1.766141 1.766141 1.761400 0.001609 1 0
2 -0.701045 -0.718498 -0.714246 5.055793 4.984991 4.975996 -0.013201 1 0
2 -0.594120 -0.611573 -0.607113 4.993498 4.946754 4.938762 -0.012993 1 0
2 -0.381074 -0.398528 -0.406433 4.988118 4.908370 4.898812 -0.025359 1 0
2 -0.214735 -0.284548 -0.282867 4.065647 3.641048 3.640599 -0.068131 1 0
2 -0.159959 -0.212319 -0.217081 2.918002 2.691706 2.689335 -0.057122 1 0
2 -0.100921 -0.118374 -0.122845 2.882777 2.866779 2.865796 -0.021924 1 0
2 -0.038689 0.013671 0.012714 2.769031 2.478001 2.477833 0.051403 1 0
2 0.019404 0.071764 0.072052 2.869342 2.147301 2.147102 0.052648 1 0
2 0.159093 0.193999 0.196683 2.868132 2.291177 2.276214 0.037590 1 0
2 0.328257 0.345710 0.347707 2.215808 1.987607 1.983287 0.019451 1 0
2 0.599186 0.616639 0.610540 2.664026 2.596387 2.557123 0.011354 1 0
2 -0.712744 -0.730197 -0.723997 3.233224 3.178069 3.149611 -0.011253 1 0
2 -0.570600 -0.588053 -0.584660 4.075749 4.006796 4.001684 -0.014060 1 0
2 -0.479788 -0.479788 -0.476580 3.171426 3.171426 3.166108 0.003208 1 0
2 -0.222915 -0.257822 -0.263760 2.695400 2.568564 2.565107 -0.040845 1 0
2 -0.156841 -0.156841 -0.164287 1.656496 1.656496 1.653055 -0.007446 1 0
2 -0.095816 -0.078363 -0.082116 1.564800 1.557451 1.556503 0.013700 1 0
2 0.037351 0.072258 0.079838 3.095636 2.815905 2.801876 0.042487 1 0
2 0.204309 0.204309 0.202631 1.852072 1.852072 1.844728 -0.001678 1 0
2 0.290855 0.308308 0.300967 4.274139 4.255426 4.229105 0.010112 1 0
2 0.448197 0.465650 0.461965 4.144165 4.015605 3.987426 0.013769 1 0
2 -0.932102 -0.949556 -0.943780 5.809712 5.720659 5.693647 -0.011678 1 0
2 0.573746 0.591200 0.584556 6.036757 5.984508 5.939250 0.010810 1 0
2 -0.797375 -0.814828 -0.808550 4.426881 4.362121 4.324492 -0.011175 1 0
2 -0.626895 -0.644349 -0.646629 5.693047 5.575112 5.573545 -0.019734 1 0
2 0.852969 0.870422 0.865068 5.613805 5.484548 5.449837 0.012100 1 0
2 -0.466433 -0.501340 -0.495861 5.751228 5.606736 5.600865 -0.029428 1 0
2 -0.402582 -0.437489 -0.432382 3.966000 3.799590 3.790999 -0.029800 1 0
2 -0.278446 -0.295899 -0.299574 2.831123 2.779114 2.777421 -0.021128 1 0
2 -0.218687 -0.253594 -0.258692 2.821669 2.632710 2.629062 -0.040005 1 0
2 -0.074334 -0.074334 -0.068033 2.226762 2.226762 2.224736 0.006301 1 0
2 -0.011984 0.005470 0.014474 2.747872 2.704577 2.699009 0.026458 1 0
2 0.047160 0.082067 0.086771 2.375195 2.012940 2.008133 0.039611 1 0
2 0.220548 0.220548 0.228579 1.008805 1.008805 0.949490 0.008031 1 0
2 -0.997452 -1.014905 -1.021723 6.775808 6.513710 6.489568 -0.024271 1 0
2 0.381232 0.381232 0.386113 3.065712 3.065712 3.038031 0.004881 1 0
2 0.509095 0.526548 0.523111 3.783987 3.699967 3.696440 0.014016 1 0
2 -0.724094 -0.741548 -0.746320 5.566967 5.390491 5.381517 -0.022226 1 0
2 0.646843 0.646843 0.657532 3.936076 3.936076 3.846452 0.010690 1 0
2 -0.572363 -0.607269 -0.605667 6.032552 5.766620 5.765887 -0.033304 1 0
2 0.767690 0.767690 0.769739 4.057861 4.057861 4.046642 0.002049 1 0
2 -0.465343 -0.500249 -0.503575 5.775246 5.518172 5.515560 -0.038232 1 0
2 -0.325330 -0.395143 -0.396491 5.599805 4.939952 4.939384 -0.071162 1 0
2 -0.236857 -0.324123 -0.318650 4.792412 3.931224 3.923828 -0.081794 1 0
2 -0.157700 -0.210060 -0.216203 3.426663 3.182726 3.179361 -0.058503 1 0
2 -0.027544 -0.079904 -0.075126 2.827280 2.727583 2.726780 -0.047582 1 0
2 -0.043570 -0.026117 -0.027279 2.055118 2.041879 2.041750 0.016292 1 0
2 0.025785 0.043239 0.045003 1.166997 1.050708 1.047190 0.019217 1 0
2 0.242559 0.242559 0.247362 0.995542 0.995542 0.973223 0.004802 1 0
2 0.420138 0.420138 0.421633 0.976261 0.976261 0.972144 0.001496 1 0
2 0.543422 0.543422 0.549414 1.726131 1.726131 1.676562 0.005992 1 0
2 0.683479 0.683479 0.682917 1.484897 1.484897 1.484095 -0.000562 1 0
2 -0.662487 -0.679940 -0.681538 5.044988 4.905557 4.904436 -0.019052 1 0
2 0.822035 0.822035 0.830520 2.803537 2.803537 2.697453 0.008485 1 0
2 -0.512914 -0.530367 -0.533123 4.792636 4.690501 4.688380 -0.020209 1 0
2 -0.369413 -0.386866 -0.395370 3.270542 3.061094 3.021399 -0.025957 1 0
2 -0.215820 -0.250726 -0.250124 2.058825 1.894572 1.894538 -0.034304 1 0
2 -0.115565 -0.185378 -0.177165 2.840375 2.725258 2.722806 -0.061600 1 0
2 -0.061239 -0.078692 -0.074570 3.023887 3.018889 3.018562 -0.013331 1 0
2 0.032561 0.050014 0.050269 1.901191 1.854948 1.854906 0.017708 1 0
2 0.035494 0.087853 0.086595 2.854758 2.144460 2.141608 0.051101 1 0
2 0.340440 0.340440 0.346209 4.104692 4.104692 4.090160 0.005769 1 0
2 0.450095 0.450095 0.453446 4.031057 4.031057 4.023999 0.003351 1 0
2 0.811782 0.829235 0.821077 11.243823 11.214343 11.106248 0.009295 1 0
2 0.623097 0.640550 0.633226 3.378882 3.349482 3.285829 0.010129 1 0
2 -0.691601 -0.709054 -0.700586 2.918341 2.912598 2.853086 -0.008986 1 0
2 -0.554839 -0.554839 -0.559069 3.683520 3.683520 3.675795 -0.004229 1 0
2 -0.395807 -0.413260 -0.414529 1.705628 1.532109 1.531265 -0.018722 1 0
2 -0.310615 -0.328068 -0.323511 1.492060 1.449965 1.443300 -0.012896 1 0
2 -0.173844 -0.156390 -0.149960 2.141063 2.117988 2.116030 0.023883 1 0
2 -0.087101 -0.069648 -0.065412 4.059147 4.045525 4.044875 0.021689 1 0
2 0.011795 0.046702 0.044705 4.020261 3.816899 3.815935 0.032909 1 0
2 0.223268 0.240721 0.238071 4.136823 4.045853 4.041203 0.014803 1 0
2 0.357676 0.375130 0.371979 4.499866 4.384562 4.375232 0.014303 1 0
2 -1.009056 -1.026509 -1.020213 5.183795 5.038507 4.964903 -0.011157 1 0
2 0.509937 0.509937 0.518876 4.285430 4.285430 4.159252 0.008939 1 0
2 -0.861411 -0.878864 -0.877145 6.322245 6.153666 6.152124 -0.015735 1 0
2 0.687206 0.704660 0.702393 7.583241 7.412543 7.408394 0.015187 1 0
2 -0.797182 -0.814635 -0.805272 4.677924 4.673403 4.582650 -0.008090 1 0
2 0.715776 0.715776 0.721574 6.721064 6.721064 6.691634 0.005798 1 0
2 -0.610697 -0.628151 -0.632443 4.827233 4.659077 4.651501 -0.021745 1 0
2 -0.443880 -0.478787 -0.479595 4.738122 4.465459 4.465213 -0.035714 1 0
2 -0.270846 -0.340659 -0.341715 4.912352 4.189069 4.188616 -0.070869 1 0
2 -0.237203 -0.289563 -0.281650 2.653400 2.165329 2.131484 -0.044447 1 0
2 -0.155682 -0.208042 -0.203777 2.982122 2.804595 2.802212 -0.048095 1 0
2 -0.079765 -0.062312 -0.054353 2.595096 2.544406 2.537943 0.025413 1 0
2 -0.029155 -0.011702 -0.013806 1.384501 1.284114 1.281908 0.015349 1 0
2 0.169652 0.169652 0.178530 1.373395 1.373395 1.303068 0.008878 1 0
2 -1.083866 -1.101320 -1.105285 7.925998 7.656580 7.645395 -0.021419 1 0
2 0.294037 0.294037 0.301039 2.030317 2.030317 1.990118 0.007002 1 0
2 -0.960128 -0.977582 -0.983422 8.526956 8.273770 8.255743 -0.023294 1 0
2 0.460447 0.460447 0.468436 2.218334 2.218334 2.136183 0.007989 1 0
2 -0.797212 -0.814666 -0.822818 7.185385 6.950514 6.920769 -0.025606 1 0
2 0.600402 0.600402 0.607662 3.013244 3.013244 2.933732 0.007260 1 0
2 -0.618184 -0.653091 -0.654443 7.551074 7.243457 7.242718 -0.036259 1 0
2 0.735104 0.735104 0.739940 2.919661 2.919661 2.856073 0.004836 1 0
2 -0.622075 -0.656981 -0.648895 7.492353 7.302218 7.277908 -0.026820 1 0
2 -0.354062 -0.441328 -0.449939 7.748848 6.587717 6.569766 -0.095877 1 0
2 -0.317989 -0.405255 -0.400818 6.025874 5.204949 5.201627 -0.082829 1 0
2 -0.244692 -0.314506 -0.321428 4.354067 3.400412 3.363151 -0.076735 1 0
2 -0.200761 -0.288027 -0.294374 3.872656 3.313049 3.308826 -0.093613 1 0
2 -0.122873 -0.175233 -0.167175 2.984628 2.909554 2.907047 -0.044302 1 0
2 0.113772 0.096319 0.100854 3.879971 3.843138 3.838480 -0.012918 1 0
2 0.245757 0.245757 0.240368 1.266577 1.266577 1.237514 -0.005389 1 0
2 0.406889 0.406889 0.402433 2.057091 2.057091 2.038474 -0.004455 1 0
2 -0.938877 -0.956330 -0.961308 7.703702 7.462600 7.449199 -0.022431 1 0
2 0.652209 0.652209 0.651930 1.188348 1.188348 1.187982 -0.000279 1 0
2 -0.705366 -0.740272 -0.733135 7.476069 7.259256 7.241316 -0.027770 1 0
2 -0.564350 -0.599257 -0.603459 8.975759 8.735504 8.732308 -0.039109 1 0
2 -0.396859 -0.484126 -0.478620 7.591500 6.823279 6.817327 -0.081760 1 0
2 -0.256291 -0.378464 -0.381149 7.537057 6.408648 6.407501 -0.124858 1 0
2 -0.279024 -0.331384 -0.333635 4.383789 3.886768 3.884102 -0.054611 1 0
2 -0.138644 -0.260817 -0.265094 4.165542 3.618805 3.616163 -0.126450 1 0
2 -0.040688 -0.058141 -0.056571 3.268148 3.238868 3.238507 -0.015883 1 0
2 0.015073 -0.002380 -0.006429 2.851677 2.784838 2.782299 -0.021502 1 0
2 0.174723 0.174723 0.170832 1.038731 1.038731 1.027881 -0.003892 1 0
2 0.295223 0.295223 0.289719 1.725548 1.725548 1.692343 -0.005504 1 0
2 0.447439 0.447439 0.448863 1.044470 1.044470 1.039966 0.001424 1 0
2 -0.842977 -0.860430 -0.862077 6.222497 6.030215 6.028605 -0.019100 1 0
2 0.631209 0.631209 0.633012 6.399213 6.399213 6.395704 0.001804 1 0
2 -0.722157 -0.757064 -0.752244 6.751279 6.449349 6.439728 -0.030087 1 0
2 -0.640262 -0.675169 -0.668948 6.426630 6.193572 6.179422 -0.028685 1 0
2 -0.512193 -0.529647 -0.534625 4.127014 3.988886 3.981078 -0.022431 1 0
2 -0.308543 -0.378356 -0.382920 5.455346 5.053624 5.051525 -0.074377 1 0
2 -0.293050 -0.327956 -0.322877 3.430372 3.368136 3.366315 -0.029827 1 0
2 -0.181889 -0.234249 -0.238188 1.730084 1.514886 1.513817 -0.056299 1 0
2 -0.044758 -0.027304 -0.033023 1.976605 1.949132 1.938548 0.011734 1 0
2 0.105855 0.105855 0.109045 2.626196 2.626196 2.620195 0.003190 1 0
2 0.283033 0.283033 0.287537 3.252290 3.252290 3.223008 0.004504 1 0
2 -1.073421 -1.090874 -1.092812 7.865166 7.590611 7.587229 -0.019391 1 0
2 0.397693 0.397693 0.401636 4.004218 4.004218 3.984322 0.003943 1 0
2 -0.961145 -0.978599 -0.983912 8.501255 8.248433 8.233989 -0.022767 1 0
2 -0.864926 -0.899832 -0.894477 7.265378 6.901920 6.889187 -0.029551 1 0
2 -0.721587 -0.739040 -0.744431 7.260715 7.094095 7.083654 -0.022844 1 0
2 -0.518961 -0.571321 -0.565857 8.887560 8.581592 8.577117 -0.046895 1 0
2 -0.423436 -0.475796 -0.481692 7.819221 7.472403 7.468384 -0.058256 1 0
2 -0.266747 -0.354014 -0.355914 5.354270 4.769523 4.769065 -0.089166 1 0
2 -0.179827 -0.302000 -0.293288 5.270717 4.622508 4.615367 -0.113461 1 0
2 -0.143472 -0.213286 -0.212936 3.322393 3.098910 3.098913 -0.069464 1 0
2 -0.071970 -0.071970 -0.065283 1.547752 1.547752 1.539887 0.006687 1 0
2 0.035336 0.052789 0.051778 1.420517 1.321510 1.321182 0.016442 1 0
2 0.172801 0.190254 0.185819 2.230834 2.175236 2.160413 0.013019 1 0
2 -1.068894 -1.086348 -1.093924 9.399175 9.118393 9.089731 -0.025030 1 0
2 0.327369 0.327369 0.325527 1.885715 1.885715 1.874983 -0.001841 1 0
2 0.487197 0.487197 0.489929 1.921417 1.921417 1.895832 0.002732 1 0
2 -0.775071 -0.809978 -0.805224 8.156351 7.890369 7.882227 -0.030153 1 0
2 0.618656 0.618656 0.623655 2.895210 2.895210 2.838439 0.004999 1 0
2 -0.629547 -0.664454 -0.664477 6.671432 6.377692 6.377542 -0.034930 1 0
2 0.755612 0.755612 0.759548 3.750357 3.750357 3.703496 0.003936 1 0
2 -0.490763 -0.543123 -0.543450 7.063561 6.637547 6.637491 -0.052687 1 0
2 -0.356702 -0.443969 -0.443701 7.214183 6.474106 6.474016 -0.086999 1 0
2 -0.287062 -0.374328 -0.366889 4.557985 3.671154 3.653991 -0.079827 1 0
2 -0.206220 -0.293486 -0.291535 4.253748 3.461231 3.460087 -0.085315 1 0
2 -0.150507 -0.185414 -0.191191 2.398604 2.292933 2.289888 -0.040683 1 0
2 -0.105105 -0.087651 -0.095153 1.929210 1.926576 1.921282 0.009952 1 0
2 0.041858 0.059311 0.056729 1.558752 1.486566 1.483109 0.014871 1 0
2 0.182761 0.182761 0.184274 1.139659 1.139659 1.135848 0.001513 1 0
2 0.391781 0.391781 0.397957 1.549157 1.549157 1.494947 0.006176 1 0
2 0.525818 0.525818 0.527980 1.789169 1.789169 1.778658 0.002162 1 0
2 -0.891724 -0.891724 -0.897231 4.190411 4.190411 4.159658 -0.005507 1 0
2 -0.717876 -0.735330 -0.735864 5.372958 5.245401 5.245168 -0.017988 1 0
2 -0.531599 -0.549052 -0.554148 5.614035 5.524642 5.519632 -0.022550 1 0
2 -0.412894 -0.447801 -0.443665 4.952519 4.827174 4.825685 -0.030771 1 0
2 -0.243381 -0.313194 -0.313251 3.797628 3.071722 3.071766 -0.069870 1 0
2 -0.174005 -0.243818 -0.251521 3.700234 3.216003 3.207027 -0.077516 1 0
2 -0.136105 -0.153558 -0.159728 3.020131 3.004685 3.003301 -0.023623 1 0
2 -0.044942 -0.010035 -0.015438 3.419901 3.359272 3.356627 0.029504 1 0
2 0.005217 0.022670 0.024869 2.121440 2.061219 2.060308 0.019652 1 0
2 0.147538 0.182445 0.175236 2.375608 2.141640 2.106418 0.027697 1 0
2 0.318209 0.335663 0.332351 2.173828 2.063074 2.054152 0.014142 1 0
2 -0.596258 -0.596258 -0.604853 3.010463 3.010463 2.976911 -0.008594 1 0
2 -0.438176 -0.455629 -0.448933 1.462174 1.431282 1.405987 -0.010756 1 0
2 -0.342752 -0.360206 -0.357334 1.435837 1.373480 1.370734 -0.014582 1 0
2 -0.170010 -0.187463 -0.189840 1.528896 1.499787 1.499303 -0.019830 1 0
2 -0.061270 -0.026363 -0.018835 1.412902 1.229425 1.197738 0.042435 1 0
2 0.062545 0.079999 0.088379 3.760424 3.689979 3.679990 0.025833 1 0
2 0.150553 0.168006 0.171631 4.956858 4.872550 4.869625 0.021078 1 0
2 0.338550 0.356003 0.351803 5.121309 5.043620 5.034773 0.013253 1 0
2 0.402928 0.420381 0.424573 5.484419 5.311449 5.302802 0.021646 1 0
2 0.537175 0.554628 0.561052 5.871293 5.639330 5.611179 0.023876 1 0
2 -0.789464 -0.806917 -0.800789 4.374100 4.301663 4.270378 -0.011325 1 0
2 0.664875 0.682328 0.686641 6.477399 6.216093 6.175151 0.021766 1 0
2 -0.656407 -0.673861 -0.672162 4.682431 4.576881 4.575834 -0.015755 1 0
2 -0.542652 -0.560105 -0.563879 3.812563 3.671559 3.665920 -0.021228 1 0
2 -0.378906 -0.413812 -0.417817 4.106876 3.818235 3.813042 -0.038912 1 0
2 -0.223279 -0.293093 -0.298577 4.072727 3.350195 3.340923 -0.075297 1 0
2 -0.218750 -0.271110 -0.275996 2.981779 2.538014 2.532716 -0.057246 1 0
2 -0.099433 -0.151793 -0.151553 3.181642 3.080848 3.080793 -0.052119 1 0
2 -0.002341 0.032566 0.037243 2.110618 1.910784 1.907457 0.039584 1 0
2 0.064351 0.081805 0.081492 1.322018 1.235577 1.235480 0.017140 1 0
2 0.213038 0.230492 0.227785 2.918282 2.847629 2.845202 0.014747 1 0
2 0.363024 0.363024 0.368259 2.200395 2.200395 2.179985 0.005235 1 0
