sec nanosec target_world_x target_world_y target_world_z filtered_world_x filtered_world_y filtered_world_z raw_yaw filter_yaw center_x center_y center_r center_vx center_vy method solve_ok time_cost
5 116666666 2.87099 -0.00636756 0.131206 2.85553 -0.0110623 0.130831 0.106704 0.132079 3.11141 0.022933 0.258135 0.646209 0.195777 ekf 1 0.180069
5 133333333 2.8597 0.0100482 0.131613 2.86208 0.00489069 0.131662 0.0267565 0.0892111 3.11977 0.0279409 0.258721 0.553083 0.414142 ekf 1 0.201806
5 150000000 2.85973 0.0245122 0.132219 2.86382 0.0208409 0.13231 0.0213295 0.0619561 3.12302 0.0369205 0.259698 0.41396 0.514837 ekf 1 0.196627
5 166666666 2.85798 0.0413883 0.132744 2.86282 0.0377542 0.132854 0.000684792 0.0362048 3.12305 0.04718 0.260405 0.293862 0.569968 ekf 1 0.243923
5 183333333 2.86273 0.0567777 0.133941 2.86273 0.0567777 0.133941 -0.101391 -0.101391 3.12305 0.04718 0 0.293862 0.569968 ekf 0 0.243923
5 200000000 2.88913 0.0726977 0.13542 2.88907 0.0726136 0.135418 -0.0790889 -0.0811521 3.14797 0.0515579 0.259745 0.00265163 0.00210545 ekf 1 0.263514
5 216666666 2.87267 0.0877248 0.134978 2.87822 0.08311 0.135054 -0.161683 -0.122407 3.13654 0.0513303 0.260274 -0.219777 0.193958 ekf 1 0.250777
5 233333333 2.90184 0.103855 0.137087 2.893 0.0983469 0.136658 -0.17387 -0.144163 3.1502 0.0610096 0.259894 0.188458 0.436177 ekf 1 0.254082
5 250000000 2.8752 0.117702 0.136537 2.8752 0.117702 0.136537 -0.261971 -0.261971 3.1502 0.0610096 0 0.188458 0.436177 ekf 0 0.254082
5 266666666 2.89098 0.133148 0.138037 2.89107 0.133075 0.138036 -0.29951 -0.296155 3.13964 0.0572295 0.259884 0.00132819 0.000684975 ekf 1 0.201549
5 283333333 2.91416 0.148759 0.140073 2.90675 0.143612 0.139721 -0.337695 -0.317718 3.15351 0.0624623 0.259764 0.313208 0.214333 ekf 1 0.224465
5 299999999 2.89345 0.161487 0.140613 2.89993 0.157351 0.14063 -0.399571 -0.350989 3.14488 0.0676612 0.260857 0.0154614 0.388404 ekf 1 0.22862
5 316666666 2.92717 0.177303 0.14231 2.91824 0.173186 0.142139 -0.432646 -0.383133 3.16002 0.0757364 0.26068 0.324811 0.495743 ekf 1 0.208187
5 333333333 2.90054 0.188511 0.142559 2.91012 0.187223 0.142751 -0.502808 -0.429314 3.14742 0.0785872 0.260989 0.0546583 0.45958 ekf 1 0.25648
5 349999999 2.93273 0.20346 0.145051 2.92497 0.201336 0.144672 -0.536487 -0.474267 3.15733 0.0820534 0.261192 0.177418 0.42945 ekf 1 0.176169
5 366666666 2.94157 0.216087 0.146709 2.93713 0.214683 0.14645 -0.585902 -0.523209 3.16351 0.0841019 0.261338 0.215664 0.383502 ekf 1 0.18783
5 383333333 3.02883 0.234642 0.152045 2.99058 0.229606 0.150676 -0.601062 -0.56406 3.21392 0.0883144 0.264284 0.644331 0.377318 ekf 1 0.208197
5 400000000 3.05514 0.247902 0.154462 3.03187 0.244066 0.153794 -0.646444 -0.607381 3.25035 0.092213 0.266074 0.851178 0.363106 ekf 1 0.254839
5 416666666 3.00404 0.254415 0.153065 3.02676 0.256117 0.153949 -0.716976 -0.659089 3.2353 0.094568 0.263797 0.642666 0.327351 ekf 1 0.270701
5 433333333 3.11118 0.273859 0.159489 3.07764 0.269582 0.158196 -0.736228 -0.704197 3.28192 0.0960485 0.268037 0.869043 0.307351 ekf 1 0.248132
5 450000000 3.04165 0.277222 0.157023 3.07013 0.280338 0.158103 -0.807448 -0.755417 3.26218 0.0994746 0.263806 0.671168 0.287194 ekf 1 0.279616
5 466666666 3.09615 0.290874 0.160883 3.09217 0.291073 0.160539 -0.847931 -0.806107 3.27499 0.100513 0.264081 0.679221 0.264294 ekf 1 0.193815
5 483333333 3.09869 0.299591 0.162316 3.105 0.300984 0.162338 -0.89534 -0.855935 3.27704 0.102784 0.262452 0.633885 0.249253 ekf 1 0.219953
5 500000000 2.98821 -0.157931 0.198283 2.98821 -0.157931 0.198283 0.430428 0.430428 3.27704 0.102784 0 0.633885 0.249253 ekf 0 0.219953
5 516666666 2.91259 -0.140374 0.193455 2.91288 -0.140435 0.193459 0.424483 0.42491 3.15034 -0.0329912 0.260634 -0.00740091 0.00164193 ekf 1 0.204458
5 533333333 2.93924 -0.127551 0.195607 2.93061 -0.131423 0.195234 0.366266 0.39499 3.17001 -0.0316143 0.259378 0.358457 0.163241 ekf 1 0.239228
5 549999999 2.95671 -0.114545 0.196681 2.95004 -0.118502 0.196601 0.307174 0.359252 3.19195 -0.0276533 0.258407 0.678305 0.329267 ekf 1 0.192509
5 566666666 2.91006 -0.0980507 0.194017 2.92779 -0.102298 0.194896 0.246648 0.315623 3.17594 -0.0212649 0.261052 0.0705159 0.434907 ekf 1 0.203317
5 583333333 2.95429 -0.0837401 0.197146 2.95429 -0.0837401 0.197146 0.140505 0.140505 3.17594 -0.0212649 0 0.0705159 0.434907 ekf 0 0.203317
5 599999999 2.9258 -0.0668247 0.194958 2.92625 -0.0667808 0.19496 0.0829315 0.0880969 3.18551 -0.0438817 0.260267 -0.00261677 0.000344027 ekf 1 0.189071
5 616666666 2.91478 -0.0518989 0.19484 2.91851 -0.0571136 0.19486 0.120348 0.104314 3.17853 -0.0298903 0.261448 -0.156661 0.217861 ekf 1 0.255913
5 633333333 2.88269 -0.0427161 0.193297 2.89363 -0.0459333 0.193584 0.0454741 0.0806707 3.15547 -0.024765 0.26269 -0.657115 0.355042 ekf 1 0.26999
5 650000000 2.85476 -0.0272996 0.191743 2.86441 -0.0316428 0.19203 0.0644114 0.0736272 3.12751 -0.0122365 0.263813 -1.0018 0.501962 ekf 1 0.226457
5 666666666 2.86067 -0.0115898 0.192452 2.85587 -0.0153636 0.19209 0.00262574 0.0468465 3.11901 -0.00302725 0.263431 -0.872554 0.550783 ekf 1 0.253086
5 683333333 2.87217 0.00502584 0.193974 2.85984 0.00147746 0.193231 -0.0320533 0.015549 3.12275 0.00556581 0.262944 -0.6328 0.561776 ekf 1 0.247021
5 700000000 2.84952 0.020169 0.192644 2.84947 0.0171186 0.192735 -0.0216638 -0.00270031 3.1127 0.0164078 0.263232 -0.629899 0.582461 ekf 1 0.196888
5 716666666 2.88022 0.0363381 0.195851 2.86184 0.0325902 0.194754 0.0186651 -0.000963827 3.12486 0.0323367 0.263016 -0.414911 0.641644 ekf 1 0.192474
5 733333333 2.86666 0.0516414 0.195312 2.86134 0.0490465 0.195139 -0.0554898 -0.0253037 3.12402 0.0423983 0.262766 -0.362693 0.636724 ekf 1 0.191503
5 750000000 2.87808 0.0676548 0.196726 2.86757 0.065672 0.196223 -0.101657 -0.0582623 3.12975 0.05038 0.262618 -0.274843 0.615503 ekf 1 0.245374
5 766666666 2.89313 0.0834233 0.198617 2.87895 0.0817431 0.197875 -0.118815 -0.0870311 3.14062 0.0589127 0.262656 -0.172192 0.602112 ekf 1 0.21029
5 783333333 2.88175 0.0986249 0.19815 2.8796 0.0982152 0.198178 -0.200232 -0.13442 3.13976 0.0630319 0.262532 -0.158953 0.562263 ekf 1 0.246318
5 799999999 2.8927 0.113981 0.199619 2.88567 0.113858 0.199243 -0.227072 -0.176474 3.14409 0.0677731 0.262501 -0.11966 0.533304 ekf 1 0.193071
5 816666666 2.91164 0.12971 0.201455 2.89869 0.129551 0.200831 -0.273959 -0.221423 3.15493 0.0718681 0.262652 -0.0534845 0.505357 ekf 1 0.184731
5 833333333 2.98371 0.147575 0.207364 2.94152 0.14515 0.205263 -0.265692 -0.250888 3.19856 0.0792719 0.265354 0.154187 0.498742 ekf 1 0.260443
5 849999999 2.96185 0.153799 0.206213 2.954 0.157192 0.206175 -0.322677 -0.288378 3.20772 0.0819252 0.264652 0.185699 0.470824 ekf 1 0.233399
5 866666666 2.95032 0.160389 0.205622 2.9551 0.166849 0.206115 -0.365307 -0.327586 3.20367 0.0823783 0.262529 0.159115 0.436619 ekf 1 0.194937
5 883333333 2.97016 0.175475 0.208404 2.96538 0.178646 0.20787 -0.409863 -0.369726 3.20939 0.0840792 0.261698 0.173216 0.411918 ekf 1 0.2675
5 900000000 2.9476 0.1878 0.206663 2.96012 0.191143 0.207392 -0.472241 -0.418407 3.19675 0.085923 0.258969 0.117632 0.390393 ekf 1 0.214262
5 916666666 3.00097 0.203958 0.212185 2.98296 0.204252 0.210749 -0.501862 -0.463338 3.21616 0.0877408 0.260689 0.180046 0.37177 ekf 1 0.191231
5 933333333 3.04206 0.21977 0.215474 3.01519 0.218123 0.214121 -0.536872 -0.506426 3.24661 0.0897574 0.264641 0.272744 0.356483 ekf 1 0.187624
5 950000000 0 0 1 0 0 1 -0.536872 -0.506426 3.24661 0.0897574 0.264641 0.272744 0.356483 ekf 0 0.187624
5 966666666 3.05351 0.238574 0.217357 3.0387 0.234908 0.21659 -0.613354 -0.560276 3.26498 0.0929586 0.267113 0.317921 0.346973 ekf 1 0.192252
5 983333333 3.09931 0.253536 0.222198 3.07349 0.250386 0.220612 -0.654584 -0.611715 3.29664 0.093854 0.272575 0.39919 0.331113 ekf 1 0.172694
6 0 3.08406 0.263171 0.221747 3.08539 0.263762 0.221825 -0.704266 -0.661637 3.29939 0.0971192 0.271223 0.388559 0.322907 ekf 1 0.205981
6 16666666 3.10348 0.275021 0.225125 3.10111 0.276188 0.224423 -0.758126 -0.713637 3.30558 0.0991476 0.270462 0.388834 0.311416 ekf 1 0.262819
6 33333333 3.06305 -0.198469 0.141955 3.06305 -0.198469 0.141955 0.603444 0.603444 3.30558 0.0991476 0 0.388834 0.311416 ekf 0 0.262819
6 49999999 3.0164 -0.183407 0.139004 3.01668 -0.183352 0.139007 0.567274 0.570458 3.23577 -0.042781 0.260308 -0.00412743 0.000812654 ekf 1 0.262665
6 66666666 3.00948 -0.170203 0.138588 3.01186 -0.174258 0.13866 0.515989 0.542454 3.23511 -0.0396886 0.260673 -0.0997385 0.172339 ekf 1 0.251826
6 83333333 3.00632 -0.156846 0.138383 3.00748 -0.16099 0.138397 0.456055 0.5071 3.23548 -0.0343193 0.260831 -0.139217 0.35014 ekf 1 0.25453
6 99999999 2.97074 -0.141696 0.136572 2.98249 -0.145736 0.136944 0.427904 0.475633 3.21585 -0.0255406 0.262492 -0.537878 0.462506 ekf 1 0.240833
6 116666666 2.94203 -0.126472 0.134924 2.95363 -0.129967 0.135293 0.39406 0.442318 3.1919 -0.0171177 0.263645 -0.807624 0.505178 ekf 1 0.225323
6 133333333 2.94845 -0.112328 0.135103 2.94462 -0.114094 0.134895 0.31572 0.391469 3.18795 -0.0136544 0.263245 -0.693915 0.464583 ekf 1 0.210996
6 150000000 2.91409 -0.096781 0.134108 2.92173 -0.0990595 0.134104 0.309803 0.3535 3.16943 -0.00765767 0.264028 -0.779502 0.451582 ekf 1 0.205894
6 166666666 2.9682 -0.0829837 0.136573 2.9682 -0.0829837 0.136573 0.212736 0.212736 3.16943 -0.00765767 0 -0.779502 0.451582 ekf 0 0.205894
6 183333333 2.86929 -0.0661405 0.131811 2.86971 -0.0662302 0.131816 0.228411 0.226904 3.12399 -0.00752373 0.260962 -0.00981557 0.0020524 ekf 1 0.254359
6 200000000 2.89926 -0.0516803 0.13372 2.88965 -0.0561203 0.133389 0.156743 0.191091 3.14442 -0.00683303 0.259501 0.399279 0.186055 ekf 1 0.197221
6 216666666 2.86944 -0.0353626 0.132667 2.87839 -0.0405994 0.132979 0.107625 0.156757 3.1364 0.000179561 0.261211 0.000186703 0.414231 ekf 1 0.196275
6 233333333 2.87002 -0.02087 0.13299 2.87292 -0.0247783 0.13306 0.108755 0.136901 3.13242 0.010971 0.261951 -0.097862 0.532075 ekf 1 0.19799
6 250000000 2.83363 -0.00498367 0.13222 2.84783 -0.00804395 0.132507 0.042832 0.0999765 3.10969 0.0182234 0.263173 -0.451558 0.550604 ekf 1 0.187285
6 266666666 2.86676 0.0103428 0.134094 2.85621 0.00832597 0.13364 -0.004942 0.0571035 3.11837 0.0233129 0.262594 -0.239855 0.519242 ekf 1 0.190373
6 283333333 2.87204 0.0255936 0.134482 2.86369 0.023856 0.134304 -0.0231925 0.0205237 3.12597 0.0292399 0.26234 -0.111858 0.49572 ekf 1 0.193581
6 299999999 2.86679 0.0412542 0.134658 2.86458 0.0388165 0.134651 -0.000364567 0.00347218 3.12716 0.0397282 0.262581 -0.0846018 0.517617 ekf 1 0.293351
6 316666666 2.86698 0.0565835 0.135432 2.86698 0.0565835 0.135432 0.102487 0.102487 3.12716 0.0397282 0 -0.0846018 0.517617 ekf 0 0.293351
6 333333333 2.86197 0.071773 0.13598 2.86197 0.071773 0.13598 -0.115782 -0.115782 3.12716 0.0397282 0 -0.0846018 0.517617 ekf 0 0.293351
6 349999999 2.90278 0.0879593 0.138335 2.90286 0.0878437 0.138333 -0.0686519 -0.0729692 3.16177 0.0689176 0.259601 0.00414536 0.00271266 ekf 1 0.226956
6 366666666 2.90594 0.103042 0.139337 2.90502 0.0982901 0.139164 -0.142132 -0.108392 3.16247 0.0702746 0.258972 0.0489425 0.198894 ekf 1 0.266492
6 383333333 2.91373 0.118352 0.140936 2.91144 0.113412 0.14069 -0.198494 -0.14534 3.16791 0.0758724 0.259201 0.164131 0.407086 ekf 1 0.246979
6 400000000 2.936 0.133767 0.142644 2.9288 0.12983 0.142411 -0.230793 -0.179079 3.18387 0.0836575 0.259216 0.423288 0.506431 ekf 1 0.251564
6 416666666 2.94989 0.148843 0.144206 2.94512 0.14605 0.144051 -0.282147 -0.220123 3.19817 0.0894319 0.259299 0.54024 0.512429 ekf 1 0.269945
6 433333333 2.96775 0.163588 0.146135 2.96295 0.161571 0.145914 -0.328029 -0.265192 3.21326 0.0935914 0.259371 0.621183 0.479061 ekf 1 0.242155
6 450000000 2.95879 0.176621 0.146488 2.9661 0.175994 0.146754 -0.38992 -0.318436 3.21227 0.0948431 0.259201 0.500217 0.414656 ekf 1 0.196824
6 466666666 3.00724 0.192787 0.149766 2.99381 0.190733 0.149231 -0.418552 -0.366261 3.23645 0.0976636 0.259877 0.646121 0.379879 ekf 1 0.259713
6 483333333 2.98431 0.204193 0.149615 2.99538 0.204293 0.149982 -0.484506 -0.421393 3.23168 0.0983694 0.258961 0.522996 0.330488 ekf 1 0.256943
6 500000000 3.03541 0.219996 0.153314 3.0224 0.218141 0.152673 -0.512505 -0.469906 3.25434 0.100351 0.260137 0.620678 0.304005 ekf 1 0.281217
6 516666666 3.02118 0.230716 0.153477 3.02903 0.230952 0.153732 -0.570178 -0.521827 3.25359 0.10183 0.259038 0.551285 0.276327 ekf 1 0.226358
6 533333333 3.02181 0.241975 0.154006 3.03256 0.243028 0.154427 -0.627723 -0.576639 3.2482 0.102783 0.257232 0.46876 0.249624 ekf 1 0.225708
6 549999999 3.09686 0.258922 0.159033 3.07136 0.25595 0.157936 -0.650989 -0.623921 3.28331 0.10338 0.261151 0.610197 0.231081 ekf 1 0.199385
6 566666666 3.00833 -0.215125 0.197621 3.00833 -0.215125 0.197621 0.663192 0.663192 3.28331 0.10338 0 0.610197 0.231081 ekf 0 0.199385
6 583333333 3.04066 -0.205888 0.198858 3.04087 -0.205618 0.198856 0.598155 0.604075 3.25459 -0.058121 0.259678 0.0041285 -0.000305479 ekf 1 0.246692
6 599999999 3.03579 -0.193222 0.198597 3.03754 -0.196979 0.198643 0.549443 0.575983 3.25576 -0.0552585 0.260199 -0.0653731 0.159027 ekf 1 0.194024
6 616666666 2.99944 -0.178233 0.195881 3.01159 -0.18318 0.196385 0.506434 0.54701 3.23551 -0.0468108 0.26218 -0.614001 0.37752 ekf 1 0.233857
