t_rel target_x target_y target_z filtered_x filtered_y filtered_z raw_yaw filter_yaw center_x center_y center_r center_vx center_vy solve_ok time_cost dx_raw dy_raw dpos_raw dx_flt dy_flt dpos_flt dyaw mutation res_x res_y res_norm yaw_from_neg90 err_raw_x err_raw_y err_flt_x err_flt_y
5.600000 2.925560 -0.066820 0.194942 2.914670 -0.061529 0.188241 0.083353 0.203985 3.249500 0.007736 0.341927 0.001927 -0.033669 1 0.271842 -0.030130 0.016954 0.034573 -0.005780 0.017249 0.018191 -0.053701 0 -0.352408 0.266183 0.441639 1.654150 -0.017159 -0.095360 -0.028049 -0.090069
5.616667 2.916420 -0.051917 0.194950 2.911310 -0.045826 0.190512 0.113232 0.148028 3.249710 0.004636 0.342143 0.002033 -0.039267 1 0.261643 -0.009140 0.014903 0.017482 -0.003360 0.015702 0.016058 0.029879 0 -0.371949 0.283399 0.467612 1.684028 -0.026299 -0.080457 -0.031409 -0.074367
5.633333 2.883600 -0.042720 0.193358 2.907570 -0.031224 0.192366 0.039382 0.089806 3.248320 -0.000539 0.342137 0.000186 -0.049495 1 0.267204 -0.032820 0.009197 0.034084 -0.003740 0.014602 0.015074 -0.073850 0 -0.378191 0.299691 0.482538 1.610178 -0.059119 -0.071260 -0.035149 -0.059764
5.650000 2.855000 -0.027298 0.191759 2.904010 -0.017549 0.193861 0.062099 0.042039 3.245270 -0.003194 0.341566 -0.003549 -0.054474 1 0.264355 -0.028600 0.015422 0.032493 -0.003560 0.013675 0.014131 0.022717 0 -0.411467 0.316803 0.519297 1.632895 -0.087719 -0.055839 -0.038709 -0.046089
5.666667 2.860620 -0.011590 0.192448 2.901640 -0.003352 0.195117 0.002605 -0.007261 3.242680 -0.005828 0.341050 -0.006601 -0.058997 1 0.272539 0.005620 0.015709 0.016684 -0.002370 0.014197 0.014393 -0.059493 0 -0.382949 0.335288 0.508987 1.573402 -0.082099 -0.040130 -0.041079 -0.031892
5.683333 2.872130 0.004952 0.194120 2.900540 0.010336 0.196332 0.032201 -0.046168 3.240630 -0.005377 0.340463 -0.008860 -0.057060 1 0.264995 0.011510 0.016542 0.020152 -0.001100 0.013688 0.013732 0.029596 0 -0.379461 0.350616 0.516645 1.602998 -0.070589 -0.023588 -0.042179 -0.018205
5.700000 2.849500 0.020166 0.192643 2.898710 0.024453 0.197219 -0.019635 -0.086455 3.237500 -0.004910 0.340060 -0.012559 -0.054930 1 0.259905 -0.022630 0.015214 0.027269 -0.001830 0.014117 0.014235 -0.051836 0 -0.381323 0.365071 0.527905 1.551161 -0.093219 -0.008375 -0.044009 -0.004087
5.716667 2.880260 0.036344 0.195854 2.898550 0.038049 0.198218 0.015197 -0.116545 3.236090 -0.001468 0.339843 -0.014024 -0.046850 1 0.269119 0.030760 0.016178 0.034755 -0.000160 0.013596 0.013597 0.034832 0 -0.360995 0.377616 0.522409 1.585994 -0.062459 0.007804 -0.044169 0.009509
5.733333 2.866460 0.051638 0.195298 2.898070 0.052409 0.199026 -0.055726 -0.151444 3.234020 0.001138 0.339846 -0.016410 -0.040442 1 0.277350 -0.013800 0.015294 0.020600 -0.000480 0.014360 0.014368 -0.070924 0 -0.348631 0.389819 0.522975 1.515070 -0.076259 0.023098 -0.044649 0.023869
5.750000 2.879220 0.067675 0.196804 2.898600 0.067071 0.199819 -0.097350 -0.186812 3.232700 0.003921 0.340016 -0.017844 -0.033737 1 0.284427 0.012760 0.016037 0.020494 0.000530 0.014662 0.014672 -0.041623 0 -0.320432 0.402160 0.514208 1.473447 -0.063499 0.039135 -0.044119 0.038531
5.766667 2.893810 0.083439 0.198664 2.900020 0.081645 0.200657 -0.116203 -0.219580 3.232200 0.007510 0.340349 -0.018250 -0.025606 1 0.275842 0.014590 0.015764 0.021480 0.001420 0.014574 0.014643 -0.018853 0 -0.298929 0.413982 0.510627 1.454593 -0.048909 0.054899 -0.042699 0.053105
5.783333 2.883440 0.098679 0.198266 2.901590 0.096826 0.201364 -0.197551 -0.258304 3.230980 0.009800 0.340690 -0.019585 -0.020135 1 0.270930 -0.010370 0.015240 0.018433 0.001570 0.015181 0.015262 -0.081348 0 -0.280673 0.422942 0.507600 1.373245 -0.059279 0.070138 -0.041129 0.068286
5.800000 2.897670 0.114165 0.199962 2.904050 0.111721 0.202117 -0.218986 -0.294440 3.230500 0.012723 0.341134 -0.019978 -0.013629 1 0.275177 0.014230 0.015486 0.021031 0.002460 0.014895 0.015096 -0.021435 0 -0.258722 0.434429 0.505634 1.351810 -0.045049 0.085625 -0.038669 0.083181
5.816667 2.915860 0.129890 0.201746 2.907940 0.126683 0.202909 -0.268457 -0.331994 3.230870 0.015349 0.341589 -0.019260 -0.007873 1 0.201422 0.018190 0.015725 0.024045 0.003890 0.014962 0.015459 -0.049471 0 -0.224406 0.443894 0.497393 1.302339 -0.026859 0.101350 -0.034779 0.098143
5.833333 2.987260 0.147744 0.207611 2.915390 0.141109 0.203998 -0.261112 -0.363328 3.235290 0.019479 0.342246 -0.013376 0.000556 1 0.244385 0.071400 0.017854 0.073598 0.007450 0.014426 0.016236 0.007345 0 -0.159677 0.458910 0.485896 1.309684 0.044541 0.119204 -0.027329 0.112569
5.850000 2.964600 0.153937 0.206404 2.922310 0.154195 0.204963 -0.319834 -0.397613 3.237990 0.021615 0.342390 -0.009614 0.004175 1 0.272171 -0.022660 0.006193 0.023491 0.006920 0.013086 0.014803 -0.058722 0 -0.165740 0.457348 0.486453 1.250962 0.021881 0.125397 -0.020409 0.125655
5.866667 2.953330 0.160549 0.205831 2.929030 0.165977 0.205821 -0.362543 -0.432495 3.239700 0.022556 0.342182 -0.007019 0.004818 1 0.207224 -0.011270 0.006612 0.013066 0.006720 0.011782 0.013564 -0.042709 0 -0.165014 0.457933 0.486757 1.208253 0.010611 0.132009 -0.013689 0.137437
5.883333 2.976130 0.175820 0.208823 2.936980 0.178117 0.206916 -0.404507 -0.468049 3.242320 0.023762 0.342140 -0.003414 0.006248 1 0.271036 0.022800 0.015271 0.027442 0.007950 0.012140 0.014511 -0.041964 0 -0.131535 0.466586 0.484772 1.166289 0.033411 0.147280 -0.005739 0.149577
5.900000 2.954220 0.188215 0.207127 2.944070 0.190581 0.207774 -0.467041 -0.506897 3.243160 0.024497 0.342113 -0.002201 0.006973 1 0.273206 -0.021910 0.012395 0.025173 0.007090 0.012464 0.014339 -0.062534 0 -0.134905 0.469193 0.488202 1.103755 0.011501 0.159675 0.001351 0.162041
5.916667 3.008950 0.204493 0.212748 2.953950 0.202957 0.209063 -0.495727 -0.544265 3.246730 0.025759 0.342221 0.002445 0.008790 1 0.205994 0.054730 0.016278 0.057099 0.009880 0.012376 0.015836 -0.028686 0 -0.074995 0.479760 0.485586 1.075069 0.066231 0.175953 0.011231 0.174417
5.933333 3.050050 0.220340 0.216039 2.965890 0.215379 0.210430 -0.531078 -0.581189 3.252120 0.027364 0.342458 0.009316 0.011352 1 0.218821 0.041100 0.015847 0.044049 0.011940 0.012422 0.017230 -0.035351 0 -0.028628 0.488265 0.489103 1.039718 0.107331 0.191800 0.023171 0.186839
5.950000 0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.531078 -0.581189 3.252120 0.027364 0.342458 0.009316 0.011352 0 0.218821 -3.050050 -0.220340 3.057998 -2.965890 -0.215379 2.973700 0.000000 1 -3.078678 0.267925 3.090314 1.039718 -2.942719 -0.028540 -2.942719 -0.028540
5.966667 3.063060 0.239312 0.218035 2.978850 0.229098 0.211921 -0.607111 -0.623195 3.257290 0.028973 0.342896 0.015628 0.014537 1 0.196675 3.063060 0.239312 3.072394 2.978850 0.229098 2.987647 -0.076033 1 0.001391 0.491960 0.491962 0.963685 0.120341 0.210772 0.036131 0.200558
5.983333 3.122310 -0.235689 0.145996 3.045080 -0.234771 0.200544 0.745826 0.882985 3.260880 0.027872 0.339931 0.022680 0.012842 1 0.207902 0.059250 -0.475001 0.478682 0.066230 -0.463869 0.468573 1.352937 1 -0.369240 -0.013872 0.369500 2.316622 0.179591 -0.264229 0.102361 -0.263311
6.000000 3.091820 0.263829 0.222305 3.012050 0.255814 0.204322 -0.700253 -0.728499 3.266070 0.029173 0.340430 0.028448 0.015007 1 0.253412 -0.030490 0.499518 0.500448 -0.033030 0.490585 0.491696 -1.446079 1 0.045127 0.494976 0.497029 0.870543 0.149101 0.235289 0.069331 0.227274
6.016667 3.079160 -0.211348 0.142405 3.027150 -0.210910 0.193102 0.647241 0.777791 3.268810 0.027104 0.339194 0.033187 0.011243 1 0.205738 -0.012660 -0.475177 0.475346 0.015100 -0.466724 0.466968 1.347494 1 -0.394180 0.032140 0.395488 2.218037 0.136441 -0.239888 0.084431 -0.239450
6.033333 3.071640 -0.199019 0.142353 3.015920 -0.197252 0.183345 0.597915 0.714546 3.271840 0.024752 0.338795 0.037589 0.006906 1 0.199925 -0.007520 0.012329 0.014441 -0.011230 0.013658 0.017682 -0.049326 0 -0.390915 0.056247 0.394940 2.168711 0.128921 -0.227559 0.073201 -0.225792
6.050000 3.021690 -0.183724 0.139247 3.004310 -0.183479 0.174631 0.564100 0.654538 3.272990 0.022704 0.338676 0.039121 0.003135 1 0.292063 -0.049950 0.015295 0.052239 -0.011610 0.013773 0.018014 -0.033815 0 -0.432375 0.079777 0.439673 2.134896 0.078971 -0.212264 0.061591 -0.212019
6.066667 3.017250 -0.170634 0.138946 2.994000 -0.169311 0.167144 0.510357 0.594903 3.274580 0.020552 0.338782 0.040922 -0.000823 1 0.218038 -0.004440 0.013090 0.013823 -0.010310 0.014168 0.017522 -0.053743 0 -0.422821 0.104425 0.435525 2.081153 0.074531 -0.199174 0.051281 -0.197851
6.083333 3.014580 -0.157268 0.138763 2.984930 -0.154706 0.160756 0.449184 0.534665 3.276670 0.018062 0.339060 0.043132 -0.005436 1 0.266852 -0.002670 0.013366 0.013630 -0.009070 0.014605 0.017192 -0.061173 0 -0.409320 0.130096 0.429497 2.019980 0.071861 -0.185808 0.042211 -0.183246
6.100000 2.977270 -0.141999 0.136872 2.976160 -0.140132 0.155234 0.422021 0.478424 3.277320 0.016055 0.339256 0.043320 -0.009181 1 0.206054 -0.037310 0.015269 0.040314 -0.008770 0.014574 0.017009 -0.027163 0 -0.439011 0.151437 0.464396 1.992817 0.034551 -0.170539 0.033441 -0.168672
6.116667 2.947250 -0.126689 0.135163 2.967680 -0.125478 0.150450 0.389092 0.425018 3.276840 0.014447 0.339346 0.041973 -0.012150 1 0.277056 -0.030020 0.015310 0.033699 -0.008480 0.014654 0.016931 -0.032929 0 -0.458320 0.172845 0.489830 1.959888 0.004531 -0.155229 0.024961 -0.154018
6.133333 2.953890 -0.112525 0.135352 2.960450 -0.110162 0.146413 0.309165 0.367941 3.277260 0.011966 0.339532 0.041714 -0.016771 1 0.265202 0.006640 0.014164 0.015643 -0.007230 0.015316 0.016937 -0.079927 0 -0.426677 0.198943 0.470778 1.879961 0.011171 -0.141065 0.017731 -0.138702
6.150000 2.918310 -0.096913 0.134303 2.953450 -0.095335 0.143089 0.304368 0.317546 3.275960 0.010664 0.339486 0.039262 -0.019076 1 0.261797 -0.035580 0.015612 0.038854 -0.007000 0.014827 0.016396 -0.004797 0 -0.459391 0.216305 0.507767 1.875164 -0.024409 -0.125453 0.010731 -0.123876
6.166667 2.972580 -0.083094 0.136775 2.949860 -0.079584 0.140435 0.204228 0.260515 3.277990 0.007887 0.339588 0.041078 -0.024171 1 0.282117 0.054270 0.013820 0.056002 -0.003590 0.015752 0.016156 -0.100140 0 -0.374282 0.241551 0.445459 1.775024 0.029861 -0.111634 0.007141 -0.108124
6.183333 2.873380 -0.066223 0.131999 2.942990 -0.064715 0.137980 0.220600 0.212953 3.274730 0.007018 0.339409 0.036062 -0.025476 1 0.264142 -0.099200 0.016871 0.100624 -0.006870 0.014869 0.016379 0.016372 0 -0.475618 0.257943 0.541061 1.791396 -0.069339 -0.094763 0.000271 -0.093255
6.200000 2.901960 -0.051717 0.133845 2.938480 -0.049373 0.136115 0.149098 0.162260 3.273300 0.005437 0.339277 0.033487 -0.028101 1 0.266600 0.028580 0.014506 0.032051 -0.004510 0.015342 0.015991 -0.071502 0 -0.421738 0.278360 0.505319 1.719894 -0.040759 -0.080257 -0.004239 -0.077914
6.216667 2.870230 -0.035366 0.132704 2.933320 -0.033811 0.134571 0.103460 0.112152 3.270340 0.004146 0.339153 0.028941 -0.029994 1 0.270220 -0.031730 0.016351 0.035695 -0.005160 0.015562 0.016395 -0.045638 0 -0.435136 0.297828 0.527300 1.674256 -0.072489 -0.063906 -0.009399 -0.062352
6.233333 2.870460 -0.020869 0.133011 2.929120 -0.018989 0.133378 0.106321 0.069046 3.267320 0.004399 0.339008 0.024434 -0.028853 1 0.274018 0.000230 0.014496 0.014498 -0.004200 0.014822 0.015406 0.002861 0 -0.432836 0.311825 0.533462 1.677117 -0.072259 -0.049410 -0.013599 -0.047530
6.250000 2.833550 -0.004977 0.132217 2.923650 -0.003584 0.132498 0.038818 0.022864 3.262510 0.004165 0.338947 0.017621 -0.028601 1 0.285021 -0.036910 0.015892 0.040186 -0.005470 0.015405 0.016347 -0.067503 0 -0.442114 0.329550 0.551423 1.609614 -0.109169 -0.033517 -0.019069 -0.032124
6.266667 2.866310 0.010346 0.134073 2.920780 0.011849 0.131935 -0.008036 -0.023335 3.259590 0.003942 0.338902 0.013405 -0.028303 1 0.255059 0.032760 0.015323 0.036167 -0.002870 0.015433 0.015698 -0.046854 0 -0.390557 0.345295 0.521309 1.562760 -0.076409 -0.018194 -0.021939 -0.016691
6.283333 2.871780 0.025540 0.134629 2.918310 0.026225 0.131568 0.040316 -0.056929 3.256900 0.006929 0.339136 0.009476 -0.021768 1 0.270444 0.005470 0.015194 0.016148 -0.002470 0.014376 0.014587 0.048352 0 -0.398789 0.357471 0.535554 1.611112 -0.070939 -0.003001 -0.024409 -0.002315
6.300000 2.866790 0.041252 0.134657 2.915910 0.040951 0.131328 0.001081 -0.090832 3.254040 0.010153 0.339533 0.005333 -0.014862 1 0.271764 -0.004990 0.015712 0.016486 -0.002400 0.014726 0.014920 -0.039235 0 -0.387617 0.370632 0.536297 1.571878 -0.075929 0.012712 -0.026809 0.012411
6.316667 2.866710 0.056878 0.135597 2.914080 0.056140 0.131350 -0.060169 -0.127936 3.251250 0.012767 0.339954 0.001344 -0.009274 1 0.265422 -0.000080 0.015626 0.015626 -0.001830 0.015189 0.015299 -0.061250 0 -0.364098 0.383450 0.528773 1.510627 -0.076009 0.028337 -0.028639 0.027600
6.333333 2.863810 0.071810 0.136067 2.912650 0.071399 0.131521 -0.110091 -0.166403 3.248310 0.015023 0.340361 -0.002763 -0.004565 1 0.270057 -0.002900 0.014933 0.015212 -0.001430 0.015259 0.015326 -0.049922 0 -0.347105 0.395088 0.525905 1.460705 -0.078909 0.043270 -0.030069 0.042859
6.350000 2.903300 0.087971 0.138360 2.913050 0.085755 0.131861 -0.065757 -0.193626 3.247850 0.020107 0.341171 -0.003737 0.005399 1 0.212283 0.039490 0.016160 0.042669 0.000400 0.014355 0.014361 0.044334 0 -0.322132 0.408297 0.520072 1.505039 -0.039419 0.059430 -0.029669 0.057214
6.366667 2.908080 0.103110 0.139440 2.914410 0.100611 0.132379 -0.136882 -0.226070 3.247550 0.023987 0.341844 -0.004424 0.012809 1 0.262024 0.004780 0.015139 0.015876 0.001360 0.014856 0.014919 -0.071125 0 -0.292824 0.417770 0.510174 1.433914 -0.034639 0.074570 -0.028309 0.072071
6.383333 2.915830 0.118431 0.141037 2.916760 0.115694 0.133126 -0.194897 -0.261484 3.247550 0.027172 0.342423 -0.004691 0.018694 1 0.196498 0.007750 0.015321 0.017170 0.002350 0.015083 0.015265 -0.058015 0 -0.265404 0.427199 0.502930 1.375899 -0.026889 0.089891 -0.025959 0.087154
6.400000 2.937860 0.133848 0.142734 2.920660 0.130576 0.133984 -0.228158 -0.296291 3.248710 0.030430 0.342996 -0.003435 0.024489 1 0.293894 0.022030 0.015417 0.026889 0.003900 0.014882 0.015385 -0.033261 0 -0.233270 0.437526 0.495826 1.342638 -0.004859 0.105308 -0.022059 0.102036
6.416667 2.953590 0.149023 0.144387 2.925870 0.145437 0.134980 -0.277809 -0.332741 3.250510 0.033245 0.343479 -0.001332 0.029247 1 0.269440 0.015730 0.015175 0.021857 0.005210 0.014861 0.015748 -0.049651 0 -0.202721 0.446088 0.489990 1.292987 0.010871 0.120483 -0.016849 0.116897
6.433333 2.970870 0.163756 0.146288 2.932430 0.160115 0.136133 -0.324947 -0.370338 3.252980 0.035661 0.343860 0.001640 0.033032 1 0.263516 0.017280 0.014733 0.022708 0.006560 0.014678 0.016077 -0.047138 0 -0.172330 0.453960 0.485569 1.245849 0.028151 0.135216 -0.010289 0.131575
6.450000 2.962940 0.176864 0.146693 2.939060 0.174655 0.137315 -0.386332 -0.410847 3.254500 0.037239 0.344067 0.003388 0.035042 1 0.216495 -0.007930 0.013108 0.015320 0.006630 0.014540 0.015980 -0.061385 0 -0.161918 0.458333 0.486093 1.184464 0.020221 0.148324 -0.003659 0.146115
6.466667 3.012330 0.193108 0.150019 2.948490 0.188791 0.138670 -0.414702 -0.449649 3.258570 0.039143 0.344296 0.008420 0.037536 1 0.212425 0.049390 0.016244 0.051993 0.009430 0.014136 0.016993 -0.028370 0 -0.107517 0.469077 0.481241 1.156094 0.069611 0.164568 0.005771 0.160251
6.483333 2.990590 0.204617 0.149929 2.957170 0.202729 0.140039 -0.480185 -0.491790 3.260690 0.040133 0.344333 0.010911 0.038169 1 0.267389 -0.021740 0.011509 0.024598 0.008680 0.013938 0.016420 -0.065483 0 -0.111038 0.469876 0.482817 1.090611 0.047871 0.176077 0.014451 0.174189
6.500000 3.040930 0.220391 0.153593 2.968530 0.216193 0.141608 -0.509041 -0.532136 3.265310 0.041451 0.344405 0.016579 0.039310 1 0.260673 0.050340 0.015774 0.052754 0.011360 0.013464 0.017616 -0.028856 0 -0.056538 0.479679 0.482999 1.061755 0.098211 0.191851 0.025811 0.187653
6.516667 3.063820 -0.250435 0.201613 3.068580 -0.247938 0.152122 0.802366 0.968908 3.263630 0.036005 0.344479 0.013655 0.027754 1 0.259798 0.022890 -0.470826 0.471382 0.100050 -0.464131 0.474792 1.311407 1 -0.447491 -0.047025 0.449955 2.373162 0.121101 -0.278975 0.125861 -0.276478
6.533333 3.083120 -0.242014 0.202665 3.050270 -0.237759 0.161075 0.745587 0.900225 3.264090 0.031809 0.344070 0.013901 0.019266 1 0.267317 0.019300 0.008421 0.021057 -0.018310 0.010179 0.020949 -0.056779 0 -0.414388 -0.021039 0.414922 2.316383 0.140401 -0.270554 0.107551 -0.266299
6.550000 3.109770 -0.233685 0.203426 3.035460 -0.226376 0.168464 0.680920 0.831453 3.267270 0.027835 0.344034 0.017587 0.011467 1 0.272050 0.026650 0.008329 0.027921 -0.014810 0.011383 0.018679 -0.064667 0 -0.374072 0.005792 0.374117 2.251716 0.167051 -0.262225 0.092741 -0.254916
6.566667 3.016000 -0.215669 0.198126 3.019240 -0.214120 0.174555 0.658635 0.768062 3.266680 0.024886 0.344020 0.016256 0.005744 1 0.273736 -0.093770 0.018016 0.095485 -0.016220 0.012256 0.020330 -0.022285 0 -0.461233 0.031506 0.462308 2.229431 0.073281 -0.244209 0.076521 -0.242660
6.583333 3.048760 -0.206430 0.199387 3.006460 -0.201153 0.179464 0.593079 0.703975 3.268930 0.021714 0.344327 0.018559 -0.000364 1 0.286391 0.032760 0.009239 0.034038 -0.012780 0.012967 0.018206 -0.065556 0 -0.412620 0.057380 0.416591 2.163875 0.106041 -0.234970 0.063741 -0.229693
6.600000 3.045130 -0.193809 0.199208 2.995600 -0.187635 0.183480 0.543224 0.641314 3.271850 0.018609 0.344746 0.021649 -0.006341 1 0.267379 -0.003630 0.012621 0.013133 -0.010860 0.013518 0.017340 -0.049855 0 -0.404919 0.082701 0.413278 2.114020 0.102411 -0.222349 0.052881 -0.216175
6.616667 3.008250 -0.178748 0.196456 2.985010 -0.173714 0.186588 0.500310 0.580839 3.273530 0.015658 0.345112 0.023110 -0.012018 1 0.265346 -0.036880 0.015061 0.039837 -0.010590 0.013921 0.017491 -0.042914 0 -0.430829 0.108407 0.444259 2.071106 0.065531 -0.207288 0.042291 -0.202254
6.633333 2.976810 -0.163786 0.194592 2.974780 -0.159473 0.189037 0.455802 0.522137 3.274140 0.012782 0.345386 0.023208 -0.017532 1 0.277697 -0.031440 0.014962 0.034819 -0.010230 0.014241 0.017535 -0.044508 0 -0.449363 0.133557 0.468790 2.026598 0.034091 -0.192326 0.032061 -0.188013
6.650000 2.924500 -0.147574 0.191203 2.964200 -0.145325 0.190858 0.439625 0.468783 3.272380 0.010748 0.345447 0.020317 -0.021351 1 0.277280 -0.052310 0.016212 0.054765 -0.010580 0.014148 0.017666 -0.016177 0 -0.494902 0.154277 0.518391 2.010421 -0.018219 -0.176114 0.021481 -0.173865
6.666667 2.975730 -0.136212 0.194527 2.957050 -0.130457 0.192374 0.349256 0.410454 3.273930 0.007437 0.345576 0.021809 -0.027629 1 0.268767 0.051230 0.011362 0.052475 -0.007150 0.014868 0.016498 -0.090369 0 -0.416456 0.181064 0.454114 1.920052 0.033011 -0.164752 0.014331 -0.158997
6.683333 2.922030 -0.119332 0.191346 2.949120 -0.115692 0.193478 0.327868 0.356728 3.272870 0.004962 0.345503 0.019979 -0.032101 1 0.267999 -0.053700 0.016880 0.056291 -0.007930 0.014765 0.016760 -0.021388 0 -0.462101 0.202805 0.504645 1.898664 -0.020689 -0.147872 0.006401 -0.144232
6.700000 2.910850 -0.104522 0.190863 2.941990 -0.100790 0.194314 0.280705 0.303755 3.271530 0.002503 0.345341 0.017879 -0.036421 1 0.268569 -0.011180 0.014810 0.018556 -0.007130 0.014902 0.016520 -0.047163 0 -0.456351 0.224799 0.508715 1.851501 -0.031869 -0.133062 -0.000729 -0.129330
6.716667 2.903410 -0.089086 0.190715 2.935420 -0.084940 0.194934 0.178193 0.244111 3.270330 -0.001521 0.345144 0.016024 -0.043654 1 0.271632 -0.007440 0.015436 0.017135 -0.006570 0.015850 0.017158 -0.102512 0 -0.428097 0.252114 0.496819 1.748989 -0.039309 -0.117626 -0.007299 -0.113481
6.733333 2.903870 -0.074429 0.191040 2.930620 -0.069952 0.195452 0.182471 0.192656 3.269050 -0.003932 0.344812 0.014202 -0.047544 1 0.276591 0.000460 0.014657 0.014664 -0.004800 0.014988 0.015738 0.004278 0 -0.427750 0.268590 0.505085 1.753267 -0.038849 -0.102970 -0.012099 -0.098492
6.750000 2.865490 -0.057732 0.188839 2.924960 -0.054989 0.195755 0.163238 0.145380 3.265870 -0.005076 0.344543 0.009918 -0.048704 1 0.272054 -0.038380 0.016698 0.041855 -0.005660 0.014963 0.015998 -0.019233 0 -0.456373 0.287307 0.539279 1.734034 -0.077229 -0.086272 -0.017759 -0.083529
6.766667 2.871160 -0.042621 0.189816 2.920540 -0.039618 0.196053 0.094583 0.095352 3.263240 -0.006842 0.344263 0.006458 -0.050997 1 0.278383 0.005670 0.015111 0.016140 -0.004420 0.015371 0.015994 -0.068655 0 -0.424593 0.306945 0.523922 1.665379 -0.071559 -0.071161 -0.022179 -0.068158
6.783333 2.827260 -0.026458 0.187525 2.914690 -0.024355 0.196201 0.072121 0.048959 3.258380 -0.007515 0.344107 0.000113 -0.051034 1 0.275100 -0.043900 0.016162 0.046781 -0.005850 0.015262 0.016345 -0.022462 0 -0.455916 0.324269 0.559473 1.642917 -0.115459 -0.054999 -0.028029 -0.052896
6.800000 2.885200 -0.011136 0.191354 2.912760 -0.009087 0.196434 0.034296 0.003783 3.256770 -0.007786 0.344011 -0.001873 -0.050201 1 0.272819 0.057940 0.015322 0.059932 -0.001930 0.015268 0.015390 -0.037825 0 -0.383366 0.340458 0.512719 1.605092 -0.057519 -0.039676 -0.029959 -0.037627
6.816667 2.833280 0.004564 0.188219 2.908350 0.005738 0.196444 0.044397 -0.033918 3.252400 -0.005936 0.344243 -0.007534 -0.045285 1 0.278356 -0.051920 0.015700 0.054242 -0.004410 0.014825 0.015467 0.010101 0 -0.434398 0.354404 0.560628 1.615193 -0.109439 -0.023976 -0.034369 -0.022803
6.833333 2.880730 0.020371 0.192571 2.906600 0.020008 0.196766 0.073241 -0.062466 3.250810 -0.001521 0.344878 -0.009626 -0.035520 1 0.284215 0.047450 0.015807 0.050014 -0.001750 0.014270 0.014377 0.028844 0 -0.395317 0.365846 0.538627 1.644037 -0.061989 -0.008169 -0.036119 -0.008533
6.850000 2.859870 0.036580 0.191500 2.904110 0.034997 0.196962 0.017721 -0.093972 3.248210 0.002566 0.345625 -0.013052 -0.026538 1 0.297393 -0.020860 0.016209 0.026417 -0.002490 0.014989 0.015195 -0.055519 0 -0.394465 0.379585 0.547437 1.588518 -0.082849 0.008040 -0.038609 0.006457
6.866667 2.885510 0.052494 0.194134 2.903860 0.050557 0.197356 -0.060323 -0.131135 3.247080 0.005289 0.346192 -0.014444 -0.020378 1 0.260026 0.025640 0.015914 0.030177 -0.000250 0.015560 0.015562 -0.078045 0 -0.340699 0.392768 0.519945 1.510473 -0.057209 0.023954 -0.038859 0.022016
6.883333 2.882850 0.068637 0.194356 2.903630 0.066017 0.197710 -0.078203 -0.165410 3.245850 0.008889 0.346952 -0.016027 -0.012703 1 0.273568 -0.002660 0.016143 0.016361 -0.000230 0.015460 0.015462 -0.017880 0 -0.335895 0.405640 0.526658 1.492593 -0.059869 0.040097 -0.039089 0.037476
6.900000 2.874990 0.084000 0.194592 2.903710 0.081805 0.198109 -0.146818 -0.203815 3.244080 0.011457 0.347560 -0.018230 -0.007206 1 0.261460 -0.007860 0.015363 0.017257 0.000080 0.015788 0.015789 -0.068615 0 -0.318245 0.416364 0.524060 1.423978 -0.067729 0.055460 -0.039009 0.053265
6.916667 2.910250 0.100632 0.197357 2.905700 0.097103 0.198603 -0.146103 -0.236769 3.244380 0.015383 0.348396 -0.017790 0.000669 1 0.286037 0.035260 0.016632 0.038986 0.001990 0.015298 0.015427 0.000715 0 -0.283409 0.429934 0.514941 1.424693 -0.032469 0.072092 -0.037019 0.068563
6.933333 2.900210 0.115504 0.197028 2.908020 0.112775 0.199062 -0.226017 -0.275509 3.243830 0.017843 0.348969 -0.018358 0.005552 1 0.275337 -0.010040 0.014872 0.017944 0.002320 0.015672 0.015842 -0.079914 0 -0.265417 0.437755 0.511933 1.344779 -0.042509 0.086964 -0.034699 0.084235
6.950000 2.916180 0.130956 0.199634 2.911670 0.128235 0.199804 -0.269069 -0.314573 3.244000 0.020103 0.349478 -0.017975 0.009852 1 0.254358 0.015970 0.015452 0.022222 0.003650 0.015460 0.015885 -0.043052 0 -0.234917 0.447757 0.505640 1.301727 -0.026539 0.102416 -0.031049 0.099695
6.966667 2.903640 0.144939 0.199078 2.915280 0.143597 0.200462 -0.329339 -0.356205 3.243140 0.021604 0.349830 -0.018855 0.012539 1 0.282263 -0.012540 0.013983 0.018782 0.003610 0.015362 0.015780 -0.060270 0 -0.226359 0.454364 0.507627 1.241457 -0.039079 0.116399 -0.027439 0.115057
6.983333 2.971530 0.162880 0.204712 2.922370 0.158377 0.201446 -0.331636 -0.392520 3.246110 0.024346 0.350390 -0.014853 0.017425 1 0.271627 0.067890 0.017941 0.070221 0.007090 0.014780 0.016393 -0.002297 0 -0.160496 0.469831 0.496488 1.239160 0.028811 0.134340 -0.020349 0.129837
7.000000 2.930610 0.174748 0.202483 2.928270 0.173343 0.202310 -0.423571 -0.435888 3.246070 0.025321 0.350585 -0.014683 0.018844 1 0.259765 -0.040920 0.011868 0.042606 0.005900 0.014966 0.016087 -0.091935 0 -0.171363 0.469030 0.499354 1.147225 -0.012109 0.146208 -0.014449 0.144803
